cregion,cdistrict,pregion,pdistrict,creason,cneed,yr2016,yr2017,yr2018,yr2019,monthname,monthnum,weeknum,monthend,tpeople,yrweeknum,yr
Woqooyi Galbeed,Hargeysa,Hiraan,Bulo Burto,Other,Livelihood Support,6,0,0,0,Jan,1,1,31/01/2016,6,201601,2016
Woqooyi Galbeed,Hargeysa,Hiraan,Jalalaqsi,Drought related,Food,4,0,0,0,Jan,1,2,31/01/2016,4,201602,2016
Woqooyi Galbeed,Hargeysa,Hiraan,Jalalaqsi,Drought related,Food,4,0,0,0,Jan,1,4,31/01/2016,4,201604,2016
Woqooyi Galbeed,Hargeysa,Lower Shabelle,Baraawe,Drought related,Food,4,0,0,0,Jan,1,2,31/01/2016,4,201602,2016
Woqooyi Galbeed,Hargeysa,Lower Shabelle,Marka,Drought related,Food,3,0,0,0,Jan,1,0,31/01/2016,3,201600,2016
Woqooyi Galbeed,Hargeysa,Middle Shabelle,Balcad,Drought related,Water,6,0,0,0,Jan,1,2,31/01/2016,6,201602,2016
Woqooyi Galbeed,Hargeysa,Middle Shabelle,Balcad,Drought related,Food,5,0,0,0,Jan,1,3,31/01/2016,5,201603,2016
Woqooyi Galbeed,Hargeysa,Middle Shabelle,Cadale,Drought related,Food,6,0,0,0,Jan,1,4,31/01/2016,6,201604,2016
Woqooyi Galbeed,Hargeysa,Mudug,Gaalkacyo,Drought related,Livelihood Support,4,0,0,0,Jan,1,0,31/01/2016,4,201600,2016
Woqooyi Galbeed,Hargeysa,Mudug,Gaalkacyo,Drought related,Food,5,0,0,0,Jan,1,2,31/01/2016,5,201602,2016
Woqooyi Galbeed,Hargeysa,Mudug,Gaalkacyo,Drought related,Water,7,0,0,0,Jan,1,3,31/01/2016,7,201603,2016
Woqooyi Galbeed,Hargeysa,Mudug,Gaalkacyo,Drought related,Food,4,0,0,0,Jan,1,4,31/01/2016,4,201604,2016
Woqooyi Galbeed,Hargeysa,Mudug,Gaalkacyo,Drought related,Shelter,5,0,0,0,Jan,1,4,31/01/2016,5,201604,2016
Woqooyi Galbeed,Hargeysa,Mudug,Galdogob,Drought related,Food,8,0,0,0,Jan,1,3,31/01/2016,8,201603,2016
Woqooyi Galbeed,Hargeysa,Nugaal,Garoowe,Drought related,Food,7,0,0,0,Jan,1,0,31/01/2016,7,201600,2016
Woqooyi Galbeed,Hargeysa,Nugaal,Garoowe,Drought related,Food,6,0,0,0,Jan,1,1,31/01/2016,6,201601,2016
Woqooyi Galbeed,Hargeysa,Nugaal,Garoowe,Drought related,Food,4,0,0,0,Jan,1,2,31/01/2016,4,201602,2016
Woqooyi Galbeed,Hargeysa,Nugaal,Garoowe,Drought related,Food,4,0,0,0,Jan,1,3,31/01/2016,4,201603,2016
Woqooyi Galbeed,Hargeysa,Nugaal,Garoowe,Drought related,Food,4,0,0,0,Jan,1,3,31/01/2016,4,201603,2016
Woqooyi Galbeed,Hargeysa,Sanaag,Ceel Afweyn,Drought related,Livelihood Support,4,0,0,0,Jan,1,1,31/01/2016,4,201601,2016
Woqooyi Galbeed,Hargeysa,Sanaag,Ceel Afweyn,Drought related,Livelihood Support,6,0,0,0,Jan,1,4,31/01/2016,6,201604,2016
Woqooyi Galbeed,Hargeysa,Sanaag,Laasqoray,Drought related,Shelter,6,0,0,0,Jan,1,4,31/01/2016,6,201604,2016
Woqooyi Galbeed,Hargeysa,Woqooyi Galbeed,Gebiley,Drought related,Food,8,0,0,0,Jan,1,4,31/01/2016,8,201604,2016
Awdal,Borama,Banadir,Banadir,Drought related,Livelihood Support,4,0,0,0,Feb,2,5,29/02/2016,4,201605,2016
Awdal,Borama,Banadir,Banadir,Drought related,Livelihood Support,7,0,0,0,Feb,2,6,29/02/2016,7,201606,2016
Awdal,Borama,Banadir,Banadir,Drought related,Food,6,0,0,0,Feb,2,6,29/02/2016,6,201606,2016
Awdal,Borama,Banadir,Banadir,Drought related,Livelihood Support,7,0,0,0,Feb,2,7,29/02/2016,7,201607,2016
Awdal,Borama,Banadir,Banadir,Drought related,Livelihood Support,6,0,0,0,Feb,2,7,29/02/2016,6,201607,2016
Awdal,Borama,Banadir,Banadir,Drought related,Livelihood Support,5,0,0,0,Feb,2,7,29/02/2016,5,201607,2016
Awdal,Borama,Banadir,Banadir,Drought related,Livelihood Support,6,0,0,0,Feb,2,8,29/02/2016,6,201608,2016
Awdal,Borama,Galgaduud,Ceel Buur,Drought related,Livelihood Support,5,0,0,0,Feb,2,6,29/02/2016,5,201606,2016
Awdal,Borama,Lower Shabelle,Marka,Drought related,Livelihood Support,7,0,0,0,Feb,2,8,29/02/2016,7,201608,2016
Awdal,Borama,Mudug,Gaalkacyo,Drought related,Livelihood Support,5,0,0,0,Feb,2,5,29/02/2016,5,201605,2016
Awdal,Borama,Mudug,Gaalkacyo,Drought related,Livelihood Support,7,0,0,0,Feb,2,8,29/02/2016,7,201608,2016
Awdal,Borama,Nugaal,Burtinle,Drought related,Livelihood Support,5,0,0,0,Feb,2,5,29/02/2016,5,201605,2016
Awdal,Borama,Nugaal,Garoowe,Drought related,Livelihood Support,7,0,0,0,Feb,2,6,29/02/2016,7,201606,2016
Awdal,Borama,Nugaal,Garoowe,Drought related,Livelihood Support,6,0,0,0,Feb,2,6,29/02/2016,6,201606,2016
Bakool,Rab Dhuure,Bakool,Rab Dhuure,Drought related,Food,6,0,0,0,Feb,2,7,29/02/2016,6,201607,2016
Bakool,Rab Dhuure,Bakool,Rab Dhuure,Drought related,Shelter,11,0,0,0,Feb,2,7,29/02/2016,11,201607,2016
Bakool,Tayeeglow,Bakool,Tayeeglow,Conflict/Insecurity,Food,7,0,0,0,Feb,2,5,29/02/2016,7,201605,2016
Bakool,Tayeeglow,Bakool,Tayeeglow,Conflict/Insecurity,Shelter,12,0,0,0,Feb,2,5,29/02/2016,12,201605,2016
Bakool,Waajid,Bakool,Waajid,Drought related,Livelihood Support,100,0,0,0,Feb,2,7,29/02/2016,100,201607,2016
Banadir,Banadir,Banadir,Banadir,Conflict/Insecurity,Food,29,0,0,0,Feb,2,7,29/02/2016,29,201607,2016
Banadir,Banadir,Banadir,Banadir,Drought related,Food,8,0,0,0,Feb,2,7,29/02/2016,8,201607,2016
Banadir,Banadir,Banadir,Banadir,Drought related,Shelter,6,0,0,0,Feb,2,7,29/02/2016,6,201607,2016
Banadir,Banadir,Banadir,Banadir,Drought related,Livelihood Support,6,0,0,0,Feb,2,7,29/02/2016,6,201607,2016
Banadir,Banadir,Banadir,Banadir,Drought related,Livelihood Support,7,0,0,0,Feb,2,8,29/02/2016,7,201608,2016
Banadir,Banadir,Banadir,Banadir,Other,Food,6,0,0,0,Feb,2,5,29/02/2016,6,201605,2016
Banadir,Banadir,Banadir,Banadir,Other,Food,282,0,0,0,Feb,2,7,29/02/2016,282,201607,2016
Banadir,Banadir,Lower Shabelle,Afgooye,Conflict/Insecurity,Food,107,0,0,0,Feb,2,7,29/02/2016,107,201607,2016
Banadir,Banadir,Lower Shabelle,Kurtunwaarey,Drought related,Food,108,0,0,0,Feb,2,5,29/02/2016,108,201605,2016
Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,Food,69,0,0,0,Feb,2,5,29/02/2016,69,201605,2016
Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,Shelter,102,0,0,0,Feb,2,5,29/02/2016,102,201605,2016
Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,Livelihood Support,636,0,0,0,Feb,2,5,29/02/2016,636,201605,2016
Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,Food,9,0,0,0,Feb,2,6,29/02/2016,9,201606,2016
Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,Water,28,0,0,0,Feb,2,6,29/02/2016,28,201606,2016
Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,Shelter,13,0,0,0,Feb,2,6,29/02/2016,13,201606,2016
Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,Livelihood Support,228,0,0,0,Feb,2,6,29/02/2016,228,201606,2016
Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,Food,18,0,0,0,Feb,2,6,29/02/2016,18,201606,2016
Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,Water,24,0,0,0,Feb,2,6,29/02/2016,24,201606,2016
Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,Food,46,0,0,0,Feb,2,6,29/02/2016,46,201606,2016
Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,Livelihood Support,92,0,0,0,Feb,2,6,29/02/2016,92,201606,2016
Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,Shelter,12,0,0,0,Feb,2,6,29/02/2016,12,201606,2016
Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,Livelihood Support,52,0,0,0,Feb,2,6,29/02/2016,52,201606,2016
Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,Food,110,0,0,0,Feb,2,7,29/02/2016,110,201607,2016
Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,Water,18,0,0,0,Feb,2,7,29/02/2016,18,201607,2016
Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,Food,222,0,0,0,Feb,2,7,29/02/2016,222,201607,2016
Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,Humanitarian Aid,1662,0,0,0,Feb,2,7,29/02/2016,1662,201607,2016
Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,Food,121,0,0,0,Feb,2,8,29/02/2016,121,201608,2016
Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,Protection,109,0,0,0,Feb,2,8,29/02/2016,109,201608,2016
Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,Protection,10,0,0,0,Feb,2,8,29/02/2016,10,201608,2016
Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,Protection,5,0,0,0,Feb,2,8,29/02/2016,5,201608,2016
Banadir,Banadir,Lower Shabelle,Marka,Other,Livelihood Support,7,0,0,0,Feb,2,6,29/02/2016,7,201606,2016
Banadir,Banadir,Lower Shabelle,Qoryooley,Conflict/Insecurity,Food,45,0,0,0,Feb,2,6,29/02/2016,45,201606,2016
Banadir,Banadir,Lower Shabelle,Qoryooley,Conflict/Insecurity,Food,15,0,0,0,Feb,2,7,29/02/2016,15,201607,2016
Bari,Bossaso,Bakool,Waajid,Drought related,Food,11,0,0,0,Feb,2,6,29/02/2016,11,201606,2016
Bari,Bossaso,Banadir,Banadir,Conflict/Insecurity,Health,4,0,0,0,Feb,2,6,29/02/2016,4,201606,2016
Bari,Bossaso,Banadir,Banadir,Drought related,Food,6,0,0,0,Feb,2,5,29/02/2016,6,201605,2016
Bari,Bossaso,Banadir,Banadir,Drought related,Food,11,0,0,0,Feb,2,5,29/02/2016,11,201605,2016
Bari,Bossaso,Banadir,Banadir,Drought related,Health,8,0,0,0,Feb,2,5,29/02/2016,8,201605,2016
Bari,Bossaso,Banadir,Banadir,Drought related,Shelter,10,0,0,0,Feb,2,5,29/02/2016,10,201605,2016
Bari,Bossaso,Banadir,Banadir,Drought related,Shelter,4,0,0,0,Feb,2,8,29/02/2016,4,201608,2016
Bari,Bossaso,Banadir,Banadir,Drought related,Food,4,0,0,0,Feb,2,8,29/02/2016,4,201608,2016
Bari,Bossaso,Banadir,Banadir,Other,Other,5,0,0,0,Feb,2,6,29/02/2016,5,201606,2016
Bari,Bossaso,Bay,Baidoa,Drought related,Food,8,0,0,0,Feb,2,7,29/02/2016,8,201607,2016
Bari,Bossaso,Lower Shabelle,Marka,Drought related,Shelter,4,0,0,0,Feb,2,7,29/02/2016,4,201607,2016
Bari,Bossaso,Lower Shabelle,Qoryooley,Drought related,Food,8,0,0,0,Feb,2,8,29/02/2016,8,201608,2016
Bari,Bossaso,Woqooyi Galbeed,Hargeysa,Drought related,Health,3,0,0,0,Feb,2,6,29/02/2016,3,201606,2016
Bari,Qardho,Banadir,Banadir,Drought related,Shelter,4,0,0,0,Feb,2,5,29/02/2016,4,201605,2016
Bari,Qardho,Banadir,Banadir,Drought related,Shelter,2,0,0,0,Feb,2,8,29/02/2016,2,201608,2016
Bari,Qardho,Bari,Bandarbeyla,Drought related,Shelter,4,0,0,0,Feb,2,8,29/02/2016,4,201608,2016
Bari,Qardho,Bari,Qandala,Drought related,Health,5,0,0,0,Feb,2,5,29/02/2016,5,201605,2016
Bari,Qardho,Bari,Qardho,Drought related,Shelter,7,0,0,0,Feb,2,8,29/02/2016,7,201608,2016
Bari,Qardho,Lower Shabelle,Qoryooley,Drought related,Shelter,3,0,0,0,Feb,2,7,29/02/2016,3,201607,2016
Bari,Qardho,Nugaal,Eyl,Drought related,Other,6,0,0,0,Feb,2,5,29/02/2016,6,201605,2016
Bari,Qardho,Nugaal,Garoowe,Drought related,Shelter,6,0,0,0,Feb,2,5,29/02/2016,6,201605,2016
Bari,Qardho,Sool,Taleex,Drought related,Other,5,0,0,0,Feb,2,7,29/02/2016,5,201607,2016
Bay,Baidoa,Bakool,Waajid,Drought related,Livelihood Support,7,0,0,0,Feb,2,6,29/02/2016,7,201606,2016
Bay,Baidoa,Bakool,Waajid,Drought related,Protection,4,0,0,0,Feb,2,7,29/02/2016,4,201607,2016
Bay,Baidoa,Bakool,Waajid,Drought related,Livelihood Support,3,0,0,0,Feb,2,8,29/02/2016,3,201608,2016
Bay,Baidoa,Bakool,Waajid,Drought related,Humanitarian Aid,40,0,0,0,Feb,2,8,29/02/2016,40,201608,2016
Bay,Baidoa,Bakool,Waajid,Drought related,Livelihood Support,21,0,0,0,Feb,2,8,29/02/2016,21,201608,2016
Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,Livelihood Support,14,0,0,0,Feb,2,5,29/02/2016,14,201605,2016
Bay,Baidoa,Bay,Baidoa,Drought related,Food,9,0,0,0,Feb,2,7,29/02/2016,9,201607,2016
Bay,Baidoa,Bay,Baidoa,Drought related,Food,3,0,0,0,Feb,2,8,29/02/2016,3,201608,2016
Bay,Baidoa,Bay,Baidoa,Other,Shelter,7,0,0,0,Feb,2,7,29/02/2016,7,201607,2016
Bay,Baidoa,Bay,Buur Hakaba,Conflict/Insecurity,Protection,5,0,0,0,Feb,2,6,29/02/2016,5,201606,2016
Bay,Baidoa,Bay,Diinsoor,Conflict/Insecurity,Food,6,0,0,0,Feb,2,6,29/02/2016,6,201606,2016
Bay,Baidoa,Bay,Diinsoor,Drought related,Food,6,0,0,0,Feb,2,6,29/02/2016,6,201606,2016
Bay,Baidoa,Bay,Diinsoor,Drought related,Shelter,6,0,0,0,Feb,2,7,29/02/2016,6,201607,2016
Bay,Baidoa,Bay,Qansax Dheere,Conflict/Insecurity,Food,5,0,0,0,Feb,2,6,29/02/2016,5,201606,2016
Bay,Baidoa,Bay,Qansax Dheere,Drought related,Livelihood Support,9,0,0,0,Feb,2,7,29/02/2016,9,201607,2016
Galgaduud,Cadaado,Galgaduud,Cadaado,Conflict/Insecurity,Food,156,0,0,0,Feb,2,8,29/02/2016,156,201608,2016
Galgaduud,Dhuusamarreeb,Galgaduud,Cadaado,Conflict/Insecurity,Food,250,0,0,0,Feb,2,8,29/02/2016,250,201608,2016
Gedo,Belet Xaawo,Gedo,Belet Xaawo,Other,Livelihood Support,5,0,0,0,Feb,2,5,29/02/2016,5,201605,2016
Gedo,Doolow,Bay,Diinsoor,Drought related,Livelihood Support,25,0,0,0,Feb,2,7,29/02/2016,25,201607,2016
Gedo,Doolow,Bay,Diinsoor,Drought related,Livelihood Support,19,0,0,0,Feb,2,8,29/02/2016,19,201608,2016
Gedo,Doolow,Bay,Qansax Dheere,Drought related,Livelihood Support,19,0,0,0,Feb,2,7,29/02/2016,19,201607,2016
Gedo,Doolow,Bay,Qansax Dheere,Drought related,Livelihood Support,6,0,0,0,Feb,2,8,29/02/2016,6,201608,2016
Gedo,Doolow,Bay,Qansax Dheere,Drought related,Livelihood Support,8,0,0,0,Feb,2,9,29/02/2016,8,201609,2016
Gedo,Doolow,Gedo,Luuq,Drought related,Livelihood Support,4,0,0,0,Feb,2,8,29/02/2016,4,201608,2016
Gedo,Luuq,Bakool,Rab Dhuure,Drought related,Food,4,0,0,0,Feb,2,5,29/02/2016,4,201605,2016
Gedo,Luuq,Bakool,Rab Dhuure,Drought related,Food,26,0,0,0,Feb,2,8,29/02/2016,26,201608,2016
Gedo,Luuq,Gedo,Luuq,Drought related,Food,18,0,0,0,Feb,2,7,29/02/2016,18,201607,2016
Lower Juba,Kismayo,Lower Juba,Jamaame,Drought related,Food,5,0,0,0,Feb,2,5,29/02/2016,5,201605,2016
Lower Shabelle,Afgooye,Lower Shabelle,Marka,Conflict/Insecurity,Food,33,0,0,0,Feb,2,6,29/02/2016,33,201606,2016
Lower Shabelle,Afgooye,Lower Shabelle,Marka,Conflict/Insecurity,Livelihood Support,6,0,0,0,Feb,2,8,29/02/2016,6,201608,2016
Lower Shabelle,Afgooye,Lower Shabelle,Marka,Conflict/Insecurity,Protection,6,0,0,0,Feb,2,8,29/02/2016,6,201608,2016
Lower Shabelle,Afgooye,Lower Shabelle,Marka,Conflict/Insecurity,Livelihood Support,5,0,0,0,Feb,2,8,29/02/2016,5,201608,2016
Lower Shabelle,Marka,Lower Shabelle,Marka,Conflict/Insecurity,Food,46,0,0,0,Feb,2,5,29/02/2016,46,201605,2016
Lower Shabelle,Marka,Lower Shabelle,Marka,Conflict/Insecurity,Protection,5,0,0,0,Feb,2,5,29/02/2016,5,201605,2016
Lower Shabelle,Marka,Lower Shabelle,Marka,Conflict/Insecurity,Food,40,0,0,0,Feb,2,5,29/02/2016,40,201605,2016
Lower Shabelle,Marka,Lower Shabelle,Marka,Conflict/Insecurity,Livelihood Support,223,0,0,0,Feb,2,5,29/02/2016,223,201605,2016
Lower Shabelle,Marka,Lower Shabelle,Marka,Conflict/Insecurity,Food,65,0,0,0,Feb,2,6,29/02/2016,65,201606,2016
Lower Shabelle,Marka,Lower Shabelle,Marka,Conflict/Insecurity,Protection,6,0,0,0,Feb,2,6,29/02/2016,6,201606,2016
Lower Shabelle,Marka,Lower Shabelle,Marka,Conflict/Insecurity,Livelihood Support,135,0,0,0,Feb,2,6,29/02/2016,135,201606,2016
Lower Shabelle,Marka,Lower Shabelle,Marka,Conflict/Insecurity,Protection,143,0,0,0,Feb,2,6,29/02/2016,143,201606,2016
Lower Shabelle,Marka,Lower Shabelle,Marka,Conflict/Insecurity,Protection,10,0,0,0,Feb,2,8,29/02/2016,10,201608,2016
Middle Juba,Bu'aale,Lower Juba,Afmadow,Conflict/Insecurity,Food,13,0,0,0,Feb,2,5,29/02/2016,13,201605,2016
Middle Juba,Bu'aale,Lower Juba,Afmadow,Conflict/Insecurity,Health,11,0,0,0,Feb,2,5,29/02/2016,11,201605,2016
Middle Juba,Bu'aale,Middle Juba,Bu'aale,Conflict/Insecurity,Health,250,0,0,0,Feb,2,6,29/02/2016,250,201606,2016
Middle Juba,Bu'aale,Middle Juba,Bu'aale,Conflict/Insecurity,Food,3,0,0,0,Feb,2,7,29/02/2016,3,201607,2016
Middle Juba,Saakow,Bay,Diinsoor,Conflict/Insecurity,Food,18,0,0,0,Feb,2,8,29/02/2016,18,201608,2016
Middle Juba,Saakow,Bay,Diinsoor,Conflict/Insecurity,Food,21,0,0,0,Feb,2,8,29/02/2016,21,201608,2016
Middle Juba,Saakow,Bay,Diinsoor,Other,Food,5,0,0,0,Feb,2,8,29/02/2016,5,201608,2016
Middle Juba,Saakow,Gedo,Garbahaarey,Drought related,Transport,100,0,0,0,Feb,2,7,29/02/2016,100,201607,2016
Middle Juba,Saakow,Middle Juba,Bu'aale,Conflict/Insecurity,Food,9,0,0,0,Feb,2,7,29/02/2016,9,201607,2016
Middle Juba,Saakow,Middle Juba,Bu'aale,Conflict/Insecurity,Shelter,6,0,0,0,Feb,2,7,29/02/2016,6,201607,2016
Middle Juba,Saakow,Middle Juba,Bu'aale,Conflict/Insecurity,Food,32,0,0,0,Feb,2,7,29/02/2016,32,201607,2016
Mudug,Gaalkacyo,Banadir,Banadir,Drought related,Other,2,0,0,0,Feb,2,6,29/02/2016,2,201606,2016
Mudug,Gaalkacyo,Banadir,Banadir,Drought related,Food,18,0,0,0,Feb,2,6,29/02/2016,18,201606,2016
Mudug,Gaalkacyo,Banadir,Banadir,Drought related,Livelihood Support,20,0,0,0,Feb,2,6,29/02/2016,20,201606,2016
Mudug,Gaalkacyo,Banadir,Banadir,Drought related,Livelihood Support,6,0,0,0,Feb,2,7,29/02/2016,6,201607,2016
Mudug,Gaalkacyo,Banadir,Banadir,Drought related,Livelihood Support,14,0,0,0,Feb,2,7,29/02/2016,14,201607,2016
Mudug,Gaalkacyo,Banadir,Banadir,Drought related,Livelihood Support,22,0,0,0,Feb,2,7,29/02/2016,22,201607,2016
Mudug,Gaalkacyo,Banadir,Banadir,Drought related,Livelihood Support,6,0,0,0,Feb,2,7,29/02/2016,6,201607,2016
Mudug,Gaalkacyo,Banadir,Banadir,Drought related,Livelihood Support,6,0,0,0,Feb,2,8,29/02/2016,6,201608,2016
Mudug,Gaalkacyo,Bay,Buur Hakaba,Drought related,Transport,6,0,0,0,Feb,2,7,29/02/2016,6,201607,2016
Mudug,Gaalkacyo,Bay,Buur Hakaba,Drought related,Transport,5,0,0,0,Feb,2,8,29/02/2016,5,201608,2016
Mudug,Gaalkacyo,Galgaduud,Cabudwaaq,Drought related,Food,6,0,0,0,Feb,2,5,29/02/2016,6,201605,2016
Mudug,Gaalkacyo,Galgaduud,Cabudwaaq,Drought related,Livelihood Support,7,0,0,0,Feb,2,6,29/02/2016,7,201606,2016
Mudug,Gaalkacyo,Galgaduud,Cabudwaaq,Drought related,Food,5,0,0,0,Feb,2,8,29/02/2016,5,201608,2016
Mudug,Gaalkacyo,Galgaduud,Cabudwaaq,Drought related,Humanitarian Aid,5,0,0,0,Feb,2,8,29/02/2016,5,201608,2016
Mudug,Gaalkacyo,Galgaduud,Cadaado,Drought related,Food,5,0,0,0,Feb,2,7,29/02/2016,5,201607,2016
Mudug,Gaalkacyo,Galgaduud,Ceel Buur,Drought related,Livelihood Support,8,0,0,0,Feb,2,6,29/02/2016,8,201606,2016
Mudug,Gaalkacyo,Galgaduud,Ceel Buur,Drought related,Health,5,0,0,0,Feb,2,6,29/02/2016,5,201606,2016
Mudug,Gaalkacyo,Galgaduud,Ceel Dheer,Conflict/Insecurity,Protection,8,0,0,0,Feb,2,6,29/02/2016,8,201606,2016
Mudug,Gaalkacyo,Galgaduud,Ceel Dheer,Conflict/Insecurity,Livelihood Support,9,0,0,0,Feb,2,6,29/02/2016,9,201606,2016
Mudug,Gaalkacyo,Galgaduud,Dhuusamarreeb,Drought related,Other,9,0,0,0,Feb,2,6,29/02/2016,9,201606,2016
Mudug,Gaalkacyo,Hiraan,Belet Weyne,Drought related,Food,8,0,0,0,Feb,2,6,29/02/2016,8,201606,2016
Mudug,Gaalkacyo,Hiraan,Belet Weyne,Drought related,Shelter,6,0,0,0,Feb,2,7,29/02/2016,6,201607,2016
Mudug,Gaalkacyo,Hiraan,Belet Weyne,Drought related,Livelihood Support,5,0,0,0,Feb,2,7,29/02/2016,5,201607,2016
Mudug,Gaalkacyo,Hiraan,Belet Weyne,Drought related,Livelihood Support,7,0,0,0,Feb,2,8,29/02/2016,7,201608,2016
Mudug,Gaalkacyo,Lower Shabelle,Afgooye,Drought related,Food,4,0,0,0,Feb,2,7,29/02/2016,4,201607,2016
Mudug,Gaalkacyo,Lower Shabelle,Afgooye,Drought related,Other,8,0,0,0,Feb,2,7,29/02/2016,8,201607,2016
Mudug,Gaalkacyo,Middle Shabelle,Jowhar,Drought related,Transport,7,0,0,0,Feb,2,5,29/02/2016,7,201605,2016
Mudug,Gaalkacyo,Middle Shabelle,Jowhar,Drought related,Food,6,0,0,0,Feb,2,6,29/02/2016,6,201606,2016
Mudug,Gaalkacyo,Middle Shabelle,Jowhar,Drought related,Other,5,0,0,0,Feb,2,6,29/02/2016,5,201606,2016
Mudug,Gaalkacyo,Middle Shabelle,Jowhar,Drought related,Livelihood Support,10,0,0,0,Feb,2,7,29/02/2016,10,201607,2016
Mudug,Gaalkacyo,Mudug,Gaalkacyo,Conflict/Insecurity,Livelihood Support,415,0,0,0,Feb,2,7,29/02/2016,415,201607,2016
Mudug,Gaalkacyo,Mudug,Hobyo,Drought related,Livelihood Support,10,0,0,0,Feb,2,6,29/02/2016,10,201606,2016
Mudug,Gaalkacyo,Mudug,Hobyo,Drought related,Livelihood Support,5,0,0,0,Feb,2,7,29/02/2016,5,201607,2016
Mudug,Gaalkacyo,Mudug,Hobyo,Drought related,Health,7,0,0,0,Feb,2,7,29/02/2016,7,201607,2016
Mudug,Gaalkacyo,Mudug,Hobyo,Drought related,Humanitarian Aid,6,0,0,0,Feb,2,8,29/02/2016,6,201608,2016
Mudug,Gaalkacyo,Mudug,Hobyo,Drought related,Livelihood Support,5,0,0,0,Feb,2,8,29/02/2016,5,201608,2016
Mudug,Gaalkacyo,Mudug,Xarardheere,Conflict/Insecurity,Food,11,0,0,0,Feb,2,7,29/02/2016,11,201607,2016
Mudug,Gaalkacyo,Mudug,Xarardheere,Conflict/Insecurity,Shelter,7,0,0,0,Feb,2,7,29/02/2016,7,201607,2016
Mudug,Gaalkacyo,Mudug,Xarardheere,Conflict/Insecurity,Livelihood Support,8,0,0,0,Feb,2,7,29/02/2016,8,201607,2016
Mudug,Gaalkacyo,Mudug,Xarardheere,Conflict/Insecurity,Shelter,8,0,0,0,Feb,2,8,29/02/2016,8,201608,2016
Mudug,Gaalkacyo,Mudug,Xarardheere,Conflict/Insecurity,Livelihood Support,5,0,0,0,Feb,2,8,29/02/2016,5,201608,2016
Mudug,Gaalkacyo,Mudug,Xarardheere,Drought related,Humanitarian Aid,3,0,0,0,Feb,2,8,29/02/2016,3,201608,2016
Mudug,Gaalkacyo,Mudug,Xarardheere,Drought related,Livelihood Support,7,0,0,0,Feb,2,8,29/02/2016,7,201608,2016
Mudug,Gaalkacyo,Woqooyi Galbeed,Hargeysa,Other,Transport,9,0,0,0,Feb,2,6,29/02/2016,9,201606,2016
Mudug,Gaalkacyo,Woqooyi Galbeed,Hargeysa,Other,Transport,8,0,0,0,Feb,2,7,29/02/2016,8,201607,2016
Sool,Laas Caanood,Bari,Bossaso,Drought related,Livelihood Support,13,0,0,0,Feb,2,5,29/02/2016,13,201605,2016
Sool,Laas Caanood,Bari,Bossaso,Drought related,Livelihood Support,10,0,0,0,Feb,2,5,29/02/2016,10,201605,2016
Sool,Laas Caanood,Sanaag,Ceerigaabo,Drought related,Water,120,0,0,0,Feb,2,7,29/02/2016,120,201607,2016
Sool,Laas Caanood,Sool,Laas Caanood,Drought related,Water,12,0,0,0,Feb,2,5,29/02/2016,12,201605,2016
Sool,Laas Caanood,Sool,Laas Caanood,Drought related,Livelihood Support,10,0,0,0,Feb,2,5,29/02/2016,10,201605,2016
Sool,Laas Caanood,Sool,Xudun,Drought related,Transport,7,0,0,0,Feb,2,9,29/02/2016,7,201609,2016
Sool,Laas Caanood,Sool,Xudun,Drought related,Livelihood Support,10,0,0,0,Feb,2,9,29/02/2016,10,201609,2016
Woqooyi Galbeed,Berbera,Bakool,Waajid,Drought related,Shelter,3,0,0,0,Feb,2,5,29/02/2016,3,201605,2016
Woqooyi Galbeed,Berbera,Woqooyi Galbeed,Berbera,Drought related,Livelihood Support,10,0,0,0,Feb,2,5,29/02/2016,10,201605,2016
Woqooyi Galbeed,Berbera,Woqooyi Galbeed,Berbera,Drought related,Shelter,6,0,0,0,Feb,2,5,29/02/2016,6,201605,2016
